"New Analysis Project","=HYPERLINK(""https://solarwinds.une.com.co/ui/perfstack/?context=0_Orion.Nodes_17155&withRelationships=true&charts=0_Orion.Nodes_17155-Orion.CPULoad.AvgLoad;0_Orion.Nodes_17155-Orion.CPULoad.MaxLoad;0_Orion.Nodes_17155-Orion.CPULoad.AvgPercentMemoryUsed;0_Orion.Nodes_17155-Orion.CPULoad.MaxMemoryUsed;0_Orion.Nodes_17155-Orion.CPULoad.AvgMemoryUsed;0_Orion.Nodes_17155-Orion.ResponseTime.AvgResponseTime;&startTime=2022-01-01T05:00:00.000Z&endTime=2022-03-01T05:00:00.000Z"")"
Start,2022-01-01 00:00:00,End,2022-03-01 00:00:00

"Custom Chart"
Entity,Metric,Date/Time,Value,
"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-01-30 00:12:00,0,
"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-01-31 05:42:00,1,
"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-02-01 05:18:00,1,
"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-02-02 04:54:00,0,
"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-02-03 04:30:00,0,
"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-02-04 04:06:00,1,
"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-02-05 03:42:00,1,
"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-02-06 03:18:00,0.7272727272727273,
"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-02-06 09:12:00,0.6571428571428571,
"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-02-06 15:06:00,1.0740740740740742,
"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-02-06 21:00:00,1,
"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-02-07 02:54:00,0.56,
"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-02-07 08:48:00,0.96875,
"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-02-07 14:42:00,1.3888888888888888,
"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-02-07 20:36:00,1.2333333333333334,
"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-02-08 02:30:00,0.4375,
"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-02-08 08:24:00,1.1612903225806452,
"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-02-08 14:18:00,2.05,
"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-02-08 20:12:00,1.1481481481481481,
"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-02-09 02:06:00,0.9090909090909091,
"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-02-09 08:00:00,0.90625,
"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-02-09 13:54:00,1.4761904761904763,
"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-02-09 19:48:00,1.5,
"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-02-10 01:42:00,1.1714285714285715,
"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-02-10 07:36:00,1.3333333333333333,
"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-02-10 13:30:00,1.8,
"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-02-10 19:24:00,1.7941176470588236,
"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-02-11 01:18:00,0.9714285714285714,
"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-02-11 07:12:00,1.1666666666666667,
"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-02-11 13:06:00,2,
"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-02-11 19:00:00,1.6764705882352942,
"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-02-12 00:54:00,0.5555555555555556,
"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-02-12 06:48:00,1.6857142857142857,
"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-02-12 12:42:00,2.0606060606060606,
"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-02-12 18:36:00,1,
"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-02-13 00:30:00,1.3235294117647058,
"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-02-13 06:24:00,0.8285714285714286,
"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-02-13 12:18:00,0.8285714285714286,
"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-02-13 18:12:00,0.6666666666666666,
"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-02-14 00:06:00,0.8235294117647058,
"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-02-14 06:00:00,0.5,
"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-02-14 11:54:00,1.8888888888888888,
"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-02-14 17:48:00,1.4230769230769231,
"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-02-14 23:42:00,1.7419354838709677,
"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-02-15 05:36:00,1.3529411764705883,
"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-02-15 11:30:00,2.3461538461538463,
"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-02-15 17:24:00,1.68,
"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-02-15 23:18:00,1.5,
"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-02-16 05:12:00,1.3225806451612903,
"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-02-16 11:06:00,2.0434782608695654,
"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-02-16 17:00:00,1.35,
"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-02-16 22:54:00,0.7142857142857143,
"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-02-17 04:48:00,0.8275862068965517,
"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-02-17 10:42:00,1,
"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-02-17 16:36:00,1.5,
"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-02-17 22:30:00,0.6666666666666666,
"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-02-18 04:24:00,0.5,
"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-02-18 10:18:00,1,
"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-02-18 16:12:00,1.5,
"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-02-18 22:06:00,0.8333333333333334,
"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-02-19 04:00:00,1,
"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-02-19 09:54:00,1,
"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-02-19 15:48:00,1.3333333333333333,
"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-02-19 21:42:00,0.5,
"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-02-20 03:36:00,0.3333333333333333,
"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-02-20 09:30:00,0.3333333333333333,
"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-02-20 15:24:00,0.5,
"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-02-20 21:18:00,0.3333333333333333,
"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-02-21 03:12:00,0.8333333333333334,
"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-02-21 09:06:00,1,
"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-02-21 15:00:00,1.8333333333333333,
"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-02-21 20:54:00,1.4,
"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-02-22 02:48:00,0.5,
"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-02-22 08:42:00,1.5,
"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-02-22 14:36:00,2.1666666666666665,
"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-02-22 20:30:00,1.8333333333333333,
"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-02-23 02:24:00,1.6666666666666667,
"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-02-23 08:18:00,2,
"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-02-23 14:12:00,2.1666666666666665,
"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-02-23 20:06:00,2.3333333333333335,
"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-02-24 02:00:00,1.3333333333333333,
"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-02-24 07:54:00,1.6,
"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-02-24 13:48:00,2.5,
"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-02-24 19:42:00,2,
"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-02-25 01:36:00,1.1666666666666667,
"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-02-25 07:30:00,1.5,
"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-02-25 13:24:00,3.3333333333333335,
"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-02-25 19:18:00,2.1666666666666665,
"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-02-26 01:12:00,1.6666666666666667,
"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-02-26 07:06:00,2.5,
"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-02-26 13:00:00,2.5,
"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-02-26 18:54:00,1.8,
"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-02-27 00:48:00,1.8333333333333333,
"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-02-27 06:42:00,1.3333333333333333,
"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-02-27 12:36:00,1.8333333333333333,
"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-02-27 18:30:00,1.8333333333333333,
"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-02-28 00:24:00,1.6666666666666667,
"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-02-28 06:18:00,1.5,
"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-02-28 12:12:00,1.8333333333333333,
"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-02-28 18:06:00,2,
"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-03-01 00:00:00,2,

"Custom Chart"
Entity,Metric,Date/Time,Value,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-01-01 05:54:00,7,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-01-02 05:30:00,6,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-01-03 05:06:00,7,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-01-04 04:42:00,6,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-01-05 04:18:00,6,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-01-06 03:54:00,7,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-01-07 03:30:00,7,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-01-08 03:06:00,8,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-01-09 02:42:00,7,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-01-10 02:18:00,6,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-01-11 01:54:00,7,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-01-12 01:30:00,7,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-01-13 01:06:00,6,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-01-14 00:42:00,6,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-01-15 00:18:00,6,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-01-16 05:48:00,6,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-01-17 05:24:00,6,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-01-18 05:00:00,7,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-01-19 04:36:00,6,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-01-20 04:12:00,7,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-01-21 03:48:00,6,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-01-22 03:24:00,4,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-01-23 03:00:00,4,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-01-24 02:36:00,4,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-01-25 02:12:00,5,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-01-26 01:48:00,5,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-01-27 01:24:00,4,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-01-28 01:00:00,5,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-01-29 00:36:00,6,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-01-30 00:12:00,4,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-01-31 05:42:00,5,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-02-01 05:18:00,5,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-02-02 04:54:00,5,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-02-03 04:30:00,4,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-02-04 04:06:00,5,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-02-05 03:42:00,6,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-02-06 03:18:00,4,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-02-06 09:12:00,6,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-02-06 15:06:00,5,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-02-06 21:00:00,4,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-02-07 02:54:00,4,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-02-07 08:48:00,5,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-02-07 14:42:00,4,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-02-07 20:36:00,4,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-02-08 02:30:00,4,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-02-08 08:24:00,5,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-02-08 14:18:00,6,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-02-08 20:12:00,4,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-02-09 02:06:00,5,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-02-09 08:00:00,4,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-02-09 13:54:00,5,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-02-09 19:48:00,6,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-02-10 01:42:00,4,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-02-10 07:36:00,6,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-02-10 13:30:00,6,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-02-10 19:24:00,7,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-02-11 01:18:00,6,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-02-11 07:12:00,5,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-02-11 13:06:00,7,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-02-11 19:00:00,4,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-02-12 00:54:00,5,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-02-12 06:48:00,6,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-02-12 12:42:00,7,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-02-12 18:36:00,6,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-02-13 00:30:00,6,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-02-13 06:24:00,5,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-02-13 12:18:00,5,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-02-13 18:12:00,5,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-02-14 00:06:00,4,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-02-14 06:00:00,4,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-02-14 11:54:00,5,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-02-14 17:48:00,5,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-02-14 23:42:00,6,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-02-15 05:36:00,6,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-02-15 11:30:00,6,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-02-15 17:24:00,4,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-02-15 23:18:00,6,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-02-16 05:12:00,6,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-02-16 11:06:00,7,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-02-16 17:00:00,6,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-02-16 22:54:00,4,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-02-17 04:48:00,6,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-02-17 10:42:00,3,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-02-17 16:36:00,5,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-02-17 22:30:00,4,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-02-18 04:24:00,4,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-02-18 10:18:00,4,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-02-18 16:12:00,6,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-02-18 22:06:00,4,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-02-19 04:00:00,6,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-02-19 09:54:00,4,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-02-19 15:48:00,5,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-02-19 21:42:00,4,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-02-20 03:36:00,4,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-02-20 09:30:00,3,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-02-20 15:24:00,5,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-02-20 21:18:00,5,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-02-21 03:12:00,8,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-02-21 09:06:00,5,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-02-21 15:00:00,5,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-02-21 20:54:00,8,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-02-22 02:48:00,5,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-02-22 08:42:00,5,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-02-22 14:36:00,6,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-02-22 20:30:00,5,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-02-23 02:24:00,5,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-02-23 08:18:00,8,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-02-23 14:12:00,5,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-02-23 20:06:00,6,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-02-24 02:00:00,5,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-02-24 07:54:00,8,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-02-24 13:48:00,7,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-02-24 19:42:00,5,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-02-25 01:36:00,5,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-02-25 07:30:00,5,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-02-25 13:24:00,9,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-02-25 19:18:00,5,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-02-26 01:12:00,5,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-02-26 07:06:00,6,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-02-26 13:00:00,7,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-02-26 18:54:00,5,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-02-27 00:48:00,5,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-02-27 06:42:00,5,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-02-27 12:36:00,7,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-02-27 18:30:00,5,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-02-28 00:24:00,5,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-02-28 06:18:00,8,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-02-28 12:12:00,6,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-02-28 18:06:00,6,
"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-03-01 00:00:00,5,

"Custom Chart"
Entity,Metric,Date/Time,Value,
"RNEC-DC-00.registraduria.gov.co","Average Percent Memory Used (%)",2022-01-01 05:54:00,14.825745582580566,
"RNEC-DC-00.registraduria.gov.co","Average Percent Memory Used (%)",2022-01-02 05:30:00,14.885785102844238,
